"The results listed on this page are from residential homes in Chicago that have requested to have their water tested for lead. The results are anonymized to the block level, so the complete address of each home is not posted. In cases where a sample tests over 15 parts per billion (the action limit set by the EPA), the Department of Water Management will contact the homeowner to discuss the results and schedule a time to resample the water and inspect the home’s plumbing and electrical wiring to better evaluate possible causes.",,,,,,,,,,,,,,,,,,
Follow-Up Sequential Sampling,,Sequential Draws,,,,,,,,,,,Timed,,,,,
Date Sampled,Address,1st Draw,2nd Draw,3rd Draw,4th Draw,5th Draw,6th Draw,7th Draw,8th Draw,9th Draw,10th Draw,11th Draw,3 Minute,5 Minute,7 Minute,10 Minute,15 Minute,20 Minute
2/15/2020,60XX S Kilpatrick Ave,9.46,9.04,9.05,8.69,8.08,7.08,6.14,5.49,5.44,5.26,3.05,1.66,,,,,
12/10/2019,60XX S Mobile Ave,3.84,5.21,5.65,5.59,5.55,6.93,8.29,7.39,5.84,5.91,1.23,0.99,,,,,
10/23/2018,60XX S Monitor Ave,3.42,3.72,4.17,4.3,4.14,4.06,4.26,6.57,12.9,18.8,19,11.5,,,,,
11/6/2019,60XX S Moody ,10,12.5,10.6,8.2,9.82,12.3,13.3,16.4,19.4,18.2,28.8,3.63,,,,,
11/24/2021,60XX S Normandy Ave,1.54,1.93,1.70,1.89,0.94,1.99,3.82,7.49,8.03,7.01,8.11,<1,,,,,
10/12/2021,60XX W Berenice Ave,11.20,22.00,23.40,22.90,20.00,19.30,15.60,13.30,13.00,12.40,11.40,7.19,6.07,5.70,5.29,,
7/16/2019,60XX W Grace ,1.46,2.12,2.36,3.57,4.54,3.55,3.09,2.73,2.65,2.58,2.71,10.3,1.58,2.42,1.48,,
7/19/2018,61XX N Avers Ave,3.63,2.71,3,3.68,2.81,1.92,3.24,4.85,5.17,5.68,<1,1.28,,,,,
9/27/2018,61XX N Campbell Ave,8.54,6.10,4.1,4.39,5.32,5.74,5.89,5.95,5.81,5.44,5.49,2.8,,,,,
6/18/2021,61XX N Drake Ave,35.50,31.30,24.40,22.40,18.70,18.00,17.90,19.50,17.90,14.70,,4.92,4.53,3.14,2.60,1.87,
1/6/2018,61XX N Karlov Ave,3.39,4.79,5.79,5.42,6.60,3.01,2.78,1.16,2.76,2.45,5.17,4.59,,,,,
11/1/2019,61XX N Kilbourn ,2.89,5.86,6.89,9.11,9.84,9.68,8.95,8.77,8.46,8.28,6.27,2.11,1.48,1.45,1.33,,
12/20/2021,61XX N Kilbourn Ave,16.20,18.00,19.40,19.30,18.00,16.20,14.20,12.20,11.40,10.90,11.80,5.00,4.56,4.38,4.05,,
11/7/2019,61XX N Maplewood ,5.12,5.76,6.26,5.99,5.72,5.39,4.71,6.91,15.1,16.3,16.6,2.83,,,,,
9/3/2019,61XX N Maplewood Ave,1.36,1.89,1.03,1.07,1.12,<1,1.1,6.39,12.2,12.8,8.24,<1,,,,,
7/8/2016,61XX N Mcclellan Ave,10.30,13.50,7.35,8.6,10.50,11.40,11.40,10.20,9.44,9.22,9.35,7.81,,,,,
12/21/2018,61XX N Meade ,7.20,4.73,8.18,10.9,11.7,12.5,12,12.6,12.8,12.6,4.17,1.42,,,,,
11/15/2019,61XX N Newburg ,83.4,14.5,4.25,3.6,3.06,3.09,2.92,2.61,2.39,2.36,1.36,1.19,,,,,
8/19/2016,61XX N Ottawa Ave,3.69,6.85,7.18,7.54,6.85,6.76,6.95,7.01,6.94,6.94,6.97,3.53,,,,,
3/21/2022,61XX S Drake Ave,2.80,3.30,3.50,3.50,3.50,3.50,3.70,3.70,4.00,4.50,2.60,1.10,0.96,0.94,0.92,,
8/30/2016,61XX S Ellis Ave**,3.71,4.36,4.54,5.15,6.06,6.32,6.26,6.06,5.7,7.24,16.6,2.86,,,,,
3/9/2017,61XX S Ellis Ave**,2.39,2.51,2.3,2.59,6.38,2.49,2.36,2.16,1,1.93,2.02,2.06,,,,,
12/11/2019,61XX S Kilbourn Ave,2.67,3.59,5.75,4.25,4.56,5.94,7.57,9.80,11.10,11.80,8.71,1.74,,,,,
11/9/2016,61XX S Kolmar Ave,11.00,12.00,11.5,11.3,12.9,13.9,20.7,23.7,24.9,21.8,15.2,4.8,,,,,
8/13/2018,61XX S Meade Ave,13.70,13.70,15.2,15.4,14.3,12.9,14.9,14.5,17.8,19.3,22.7,8.94,,,,,
12/27/2019,61XX S Moody Ave,4.13,4.56,5.33,5.10,5.08,4.68,4.38,4.47,4.13,3.68,4.00,1.24,0.91,0.86,0.78,,
10/25/2019,61XX S Neenah ,1.55,2.26,2.49,2.75,2.83,2.87,2.92,2.74,2.56,2.22,0.849,0.751,,,,,
2/25/2020,61XX S Paulina St,10.70,12.30,16.60,15.30,13.80,12.40,11.20,10.80,10.80,10.40,2.78,1.42,,,,,
1/12/2017,61XX S Rhodes Ave,3.87,1.67,1.52,<1,<1,<1,<1,<1,<1,<1,<1,<1,,,,,
11/19/2016,61XX W Dakin St,7.51,6.76,9.94,11.4,11.3,11.4,10.6,11.5,23.4,31.1,35.6,4.88,3.12,3.18,2.54,,
1/9/2019,61XX W Dakin St**,3.26,3.49,3.44,3.8,3.82,4.84,4.79,4.29,3.75,3.03,1.08,1.17,,,,,
11/19/2016,61XX W Dakin St**,7.51,6.76,9.94,11.3,11.3,11.4,10.6,11.5,23.4,31.1,35.6,4.88,,,,,
12/20/2021,61XX W Giddings St,14.50,120.00,23.10,9.22,9.18,9.79,13.20,17.70,22.50,21.40,6.65,4.71,3.72,3.20,2.53,,
12/7/2019,61XX W Lawrence Ave,4.10,5.16,5.62,5.28,5.37,13.40,20.50,17.60,17.60,17.90,21.20,7.58,2.33,1.99,1.85,,
9/11/2019,61XX W Leland Ave,4.31,6.15,5.09,4.68,5.02,6.42,7.46,7.82,9.74,9.92,3.14,2.75,,,,,
1/23/2020,61XX W Peterson Ave,4.61,6.47,6.46,5.70,5.14,6.07,13.90,18.00,13.40,10.80,6.12,1.48,,,,,
1/23/2020,61XX W Waveland Ave,4.16,4.55,6.76,7.40,7.44,8.42,8.56,10.40,11.00,12.20,2.01,1.86,,,,,
7/9/2019,62XX N Greenview ,2.57,2.40,2.33,2.38,2.45,3.65,4.74,5.72,5.9,5.78,5.89,5.92,12.2,4.39,2.93,,
8/17/2018,62XX N Kedvale Ave,3.24,3.73,4.65,5.55,5.45,5.68,5.97,6.28,6.34,6.34,17.3,4.86,,,,,
4/13/2022,62XX N Lakewood Ave,9.31,13.90,20.00,21.60,23.40,22.10,21.10,19.40,18.40,13.70,3.03,2.66,,,,,
3/3/2020,62XX N Lakewood Ave,3.98,3.19,2.17,2.52,2.58,2.73,2.34,2.83,2.66,2.39,3.03,7.28,4.00,1.03,0.86,,
8/5/2019,62XX N Le Mai ,11.20,14.50,36.7,28.8,19.4,19.2,21.5,17.6,26.2,37.6,9.21,8.27,7.75,7.53,7.07,,
4/20/2019,62XX N Legett ,13.50,5.93,7.24,6.5,6.14,5.86,13.8,10.4,8.79,8.54,7.54,2.02,,,,,
7/26/2021,62XX N Leona Ave,3.54,2.10,6.18,23.20,12.90,8.63,7.93,7.29,7.43,7.50,,8.54,1.98,,,,
1/15/2020,62XX N Leroy Ave,16.20,9.22,11.50,12.90,13.60,13.50,11.40,10.00,10.10,9.72,1.88,1.64,,,,,
1/27/2020,62XX N Louise Ave,3.82,4.30,4.62,4.69,4.89,5.44,7.38,6.59,7.65,9.91,11.40,1.17,,,,,
7/25/2019,62XX N Mandell ,7.47,8.20,9.48,10.7,22,36.9,40.6,40.2,38,38.1,32.6,4.43,,,,,
9/7/2019,62XX N Richmond St,5.82,6.05,6.26,6.14,5.78,5.22,5.10,5.06,6.54,11.90,20.60,22.30,4.91,4.45,4.20,,
6/28/2021,62XX N Troy St,4.57,5.44,8.93,12.10,16.20,22.40,19.50,20.10,18.30,15.10,,15.10,7.25,2.96,3.00,2.51,
7/24/2019,62XX N Wayne ,3.93,4.69,4.84,4.48,4.21,4.6,4.98,4.89,4.77,5.9,16,3.22,,,,,
3/26/2016,62XX S Kedzie Ave,5.89,3.24,1.59,1.39,<1,<1,<1,<1,<1,<1,<1,<1,,,,,
4/19/2019,62XX S Mason ,2.22,3.57,5.66,5.82,5.3,5.84,13.6,15.4,14.2,13.5,9.07,1.33,,,,,
9/5/2019,62XX S Mason Ave,8.32,7.27,7.59,6.67,10.00,11.40,16.10,18.70,18.20,17.30,22.80,6.36,,,,,
12/28/2019,62XX S Mason Ave,28.30,19.30,42.10,47.70,66.60,25.90,22.10,24.00,31.10,29.10,5.38,3.86,,,,,
12/13/2021,62XX S Neenah Ave,4.90,5.50,5.80,13.00,16.00,21.00,21.00,20.00,19.00,18.00,15.00,2.20,,,,,
5/25/2021,62XX W 63Rd Pl,1.90,2.60,3.00,3.00,3.10,3.00,3.40,3.40,3.00,2.80,,1.70,1.30,,,,
5/23/2019,62XX W 64Th St,11.10,11.00,14.1,14.7,16.3,19.8,19.7,17.7,18.4,16.5,6.23,5.43,,,,,
7/19/2019,62XX W Berenice ,4.32,5.22,6.5,6.51,10.7,26.1,26.8,20.3,25.1,26.5,18.4,4.7,,,,,
5/30/2019,62XX W Berenice ,2.00,2.10,2.58,3.44,3.39,3.25,3.94,6.32,13.7,18.7,17.8,16,11.7,2.96,1.96,,
1/19/2019,62XX W Bernice ,4.34,4.73,4.17,3.98,3.76,4.15,7.77,9.33,9.51,8.84,7.71,1.31,,,,,
6/5/2018,62XX W Newport Ave,4.62,4.97,5,4.96,5.11,8.61,15.6,13.4,11.7,16.7,9.5,2.12,,,,,
8/11/2018,62XX W Peterson Ave,13.80,6.75,8.54,16,19,20,19.2,19,20.9,21.1,10.2,4.56,,,,,
12/16/2021,63XX N Albany Ave,7.20,6.70,7.90,8.30,9.20,8.30,8.20,8.20,19.00,34.00,5.70,2.30,,,,,
12/28/2020,63XX N Hamlin Ave,2.57,1.91,1.66,1.73,1.58,1.54,1.35,<1,<1,<1,,<1,<1,<1,<1,<1,
3/28/2022,63XX N Kirkwood Ave,4.88,5.36,5.84,6.57,7.95,7.75,6.74,8.23,13.90,15.10,14.50,7.49,4.94,1.57,1.75,,
3/4/2017,63XX N Kirkwood Ave**,8.69,8.69,8.54,9.17,12.20,13.20,13.60,13.50,19.80,28.90,29.7,15.9,,,,,
5/6/2017,63XX N Kirkwood Ave**,6.84,8.38,8.10,8.01,11.00,12.60,12.10,10.20,15.40,24.20,23.1,13.6,,,,,
1/25/2022,63XX N Kolmar Ave,52.00,53.00,41.00,34.00,27.00,27.00,18.00,25.00,18.00,15.00,6.00,4.20,,,,,
8/22/2019,63XX N Leona ,10.3,13.5,6.87,4.34,4.08,4.01,3.9,3.57,3.16,2.87,2.37,2.43,,,,,
8/22/2019,63XX N Leroy Ave,2.05,4.82,4.98,4.28,7.1,13.7,14.1,13.3,13.9,16.8,3.24,2.91,,,,,
8/3/2021,63XX N Magnolia Ave,6.50,6.50,5.10,4.40,5.40,5.60,5.10,5.30,5.30,5.00,,10.00,3.80,,,,
11/18/2021,63XX N Melvina Ave,6.00,7.50,8.70,10.00,10.00,13.00,13.00,13.00,15.00,16.00,4.50,2.20,,,,,
2/25/2020,63XX N Neenah Ave,5.11,8.19,13.00,12.70,14.70,18.40,15.10,13.20,12.80,12.40,6.79,2.37,,,,,
12/13/2019,63XX N Neenah Ave,7.14,8.96,11.90,1.90,15.80,13.40,10.80,10.80,12.50,14.00,11.70,4.80,3.56,2.82,2.70,,
7/8/2017,63XX N Nokomis Ave,4.19,3.20,3.58,3.43,3.56,3.58,<1,3.6,3.36,3.14,2.13,2.27,,,,,
7/22/2019,63XX N Oak Park ,7.76,9.13,11,10.9,13,16.5,22.6,26.7,23.5,23.8,28.7,11.4,,,,,
1/28/2017,63XX N Odell Ave**,9.33,4.86,5.22,4.62,7.18,7.81,7.84,8.39,9.63,10.50,8.28,<1,,,,,
7/5/2018,63XX N Odell Ave**,4.01,4.70,4.46,5.76,9.36,9.34,8.88,9.57,11.80,11.20,11.60,2.36,,,,,
12/2/2021,63XX N Oriole Ave,7.10,8.60,10.00,9.60,9.60,10.00,11.00,11.00,11.00,10.00,9.10,3.50,,,,,
2/4/2020,63XX N Tripp Ave,4.15,5.34,7.13,9.97,9.89,9.22,10.70,14.80,13.70,12.80,11.70,1.65,1.48,1.37,1.34,,
3/9/2022,63XX S Champlain Ave,10.00,13.00,12.00,11.00,11.00,11.00,10.00,9.40,8.60,8.10,,5.30,4.20,4.10,3.70,,
12/6/2018,63XX S Holbrook ,5.42,3.86,5.06,5.58,5.17,4.76,12.4,15.1,11.8,13.5,4.66,1.58,,,,,
4/6/2022,63XX S Kostner Ave,10.80,7.60,8.37,8.87,9.03,9.25,9.41,7.72,7.32,6.18,5.22,3.05,2.93,2.78,2.42,,
11/5/2021,63XX S Marshfield Ave,10.00,17.00,15.00,14.00,13.00,12.00,11.00,11.00,5.20,4.30,3.60,3.40,3.20,3.10,3.10,,
8/16/2019,63XX W Fitch ,9.34,6.49,7.48,10.1,18.6,28.1,28.9,29.2,28.9,26.6,30.8,5.24,,,,,
2/4/2020,63XX W Hyacinth St,1.85,2.74,3.31,3.48,3.42,9.20,11.30,10.00,12.80,14.70,1.54,1.33,,,,,
3/30/2022,63XX W Warwick Ave,1.25,1.75,2.21,2.28,8.98,11.10,8.99,7.30,5.49,2.89,1.23,<1,,,,,
1/22/2020,64XX N Fairfield Ave,6.92,13.20,11.20,10.00,13.40,15.40,16.40,15.60,12.30,10.80,7.34,2.34,,,,,
6/3/2021,64XX N Fairfield Ave,2.63,3.04,3.38,3.28,3.58,3.39,3.75,5.51,11.80,14.40,,8.71,<1,,,,
8/12/2019,64XX N Le Mai ,8.42,9.23,11,13.1,13.9,13.6,13.7,17.9,33.8,38.2,6.46,5.43,,,,,
11/18/2019,64XX N Leoti ,8.26,6.25,5.56,11,13.4,11.9,11.5,11,11.2,11.7,3.93,3.43,,,,,
6/8/2021,64XX N Mozart Ave,9.10,15.00,20.00,22.00,21.00,21.00,19.00,18.00,18.00,17.00,,16.00,4.90,4.80,4.50,4.10,
7/30/2018,64XX N Nordica Ave,4.09,4.32,4.48,4.48,5.4,9.05,14.8,17.2,18.1,17.8,17.2,6.84,,,,,
9/18/2019,64XX N Oketo Ave,12.50,12.90,14.20,14.40,33.30,34.60,36.20,37.70,37.00,35.20,31.60,5.84,,,,,
7/18/2019,64XX N OXford ,2.52,9.27,18.9,17.9,17.1,14.6,11.7,10.3,8.98,8.34,2.7,2.73,,,,,
11/16/2021,64XX N Tahoma Ave,12.40,13.60,15.20,15.10,14.70,12.80,12.70,13.60,21.70,31.40,12.90,2.86,2.55,2.46,2.08,,
2/24/2020,64XX S Keating Ave,3.34,4.60,5.45,5.23,4.97,5.88,7.62,7.00,6.73,9.59,7.34,2.10,,,,,
3/28/2022,64XX S Langley Ave,<1,<1,<1,<1,<1,1.16,1.36,1.57,1.43,<1,<1,<1,,,,,
10/19/2020,6516 N Spokane Ave,5.32,24.80,18.00,19.00,19.30,20.90,21.30,19.50,19.60,17.80,11.80,3.93,,,,,
3/4/2020,65XX N Caldwell Ave,3.39,3.89,3.69,3.45,3.55,3.90,5.01,8.23,7.85,6.68,3.94,0.83,,,,,
3/24/2018,65XX N Fairfield Ave,2.84,2.91,2.68,2.97,2.94,3.11,3.52,6.45,11.4,15.1,2,1.28,,,,,
4/20/2017,65XX N Hiawatha Ave,4.35,5.80,5.29,5.52,4.92,5.17,4.36,4.19,3.97,3.75,2.85,2.99,,,,,
12/16/2019,65XX N Maplewood Ave,9.45,12.40,15.90,27.20,36.40,32.30,27.40,22.00,23.30,23.10,9.02,5.12,3.37,3.18,3.05,,
8/16/2018,65XX N Minnetonka Ave,23.50,30.40,27.6,24.8,26.1,27.5,25.6,24.7,35.6,32.2,22.8,4.75,,,,,
9/30/2021,65XX N Northwest Hi,4.32,3.50,8.36,5.16,5.18,6.96,10.10,15.00,13.90,15.50,16.20,3.42,,,,,
6/21/2019,65XX N Onarga ,4.50,4.90,4.92,5.68,5.43,5.74,5.71,6.68,12.8,14.4,16.8,3.97,,,,,
4/6/2019,65XX N OXford ,5.08,6.14,4.98,5.06,4.66,4.98,5.09,5.43,5.36,5.21,20.5,3.04,,,,,
11/21/2019,65XX N Rockwell ,32,24.8,19.1,14.3,11.5,13.3,14.8,12.6,11.4,10.9,9.86,6.82,4.97,4.79,4.48,,
11/5/2021,65XX N Spokane Ave,8.30,6.60,11.00,21.00,57.00,78.00,86.00,100.00,100.00,73.00,67.00,8.80,,,,,
9/26/2019,65XX N Washtenaw Ave,5.05,5.02,5.85,6.28,6.84,12.60,14.70,16.00,16.50,17.40,3.04,2.56,,,,,
1/22/2020,65XX N Waukesha Ave,3.62,3.46,3.85,6.85,5.90,6.05,5.82,5.46,6.00,8.58,13.10,2.98,,,,,
5/19/2021,65XX S Claremont Ave,<1,<1,<1,2.50,7.24,9.58,7.99,7.71,7.36,7.23,,4.86,<1,<1,<1,<1,
8/14/2018,65XX S DreXel Ave,3.48,4.09,4.06,5.23,5.56,4.93,4.61,4.68,4.72,4.4,4.18,3.89,,,,,
11/15/2021,65XX S Kilpatrick Ave,10.60,15.40,10.90,8.16,9.29,11.10,15.60,18.60,17.40,16.20,6.74,3.82,,,,,
6/4/2019,65XX W 60Th St,7.50,8.33,10.1,10.6,10.4,11,11.2,11,10.4,9.84,,,9.1,4.83,3.62,,
4/5/2022,65XX W Clarence Ave,8.96,7.45,6.81,6.48,6.42,6.70,11.60,17.90,16.40,15.50,14.60,1.65,1.49,1.45,1.40,,
9/9/2019,65XX W Foster Ave,5.84,5.41,10.00,6.72,18.00,24.10,16.00,12.90,10.30,8.10,2.78,2.29,,,,,
7/31/2019,65XX W Highland ,9.75,6.49,5.63,5.5,5.5,5.49,5.35,5.533,5.86,6.43,3.22,2.89,,,,,
7/15/2017,66XX N Ashland Ave**,2.99,3.74,3.74,4.16,4.31,4.48,4.81,5.09,5.31,4.45,5.65,14.7,,,,,
10/14/2017,66XX N Ashland Ave**,3.33,4.39,4.21,4.69,4.77,4.97,5.03,5.12,5.78,6.62,5.36,13.2,,,,,
3/17/2017,66XX N Bosworth Ave,11.70,7.98,8.19,10.1,9.32,13.9,17.8,17.5,16.6,16.2,12,2.6,,,,,
8/1/2018,66XX N Bosworth Ave,7.55,7.01,7.6,9.6,10,9.34,15.8,24.1,20.2,21.1,16.4,5.89,,,,,
3/4/2020,66XX N Lehigh Ave,2.06,3.24,2.98,4.21,6.68,4.59,6.90,4.05,2.92,2.59,1.54,1.18,,,,,
7/12/2019,66XX N Maplewood ,11.00,13.40,12.4,12,10.7,11,12.5,27.6,37.3,34.9,25.4,4.24,,,,,
9/28/2021,66XX N Maplewood Ave,1.42,1.50,2.27,3.30,3.16,2.27,1.78,1.38,1.18,1.27,1.43,<1,,,,,
8/2/2021,66XX N Mozart Ave,4.70,7.20,8.80,6.00,6.40,6.30,6.30,6.90,5.80,5.70,,5.80,4.90,,,,
10/28/2016,66XX N Onarga Ave,1.87,1.33,1.55,2.23,2.01,1.5,1.24,1.49,1.85,2.4,2.31,2.78,,,,,
6/3/2021,66XX N Washtenaw Ave,4.93,5.76,5.81,5.75,5.76,5.90,8.76,11.80,19.10,22.90,,20.30,2.15,,,,
5/18/2021,66XX S Bishop St,1.60,1.90,4.00,6.50,6.40,5.30,3.70,3.10,3.00,3.30,,2.80,1.70,,,,
5/17/2021,66XX S Laflin St,33.00,5.30,4.60,5.10,6.70,3.90,2.80,2.60,2.60,2.30,,1.90,1.80,,,,
6/22/2021,66XX S Maryland Ave,3.70,4.20,4.90,5.30,5.10,6.00,24.00,14.00,12.00,11.00,,3.50,3.00,2.70,2.70,2.60,
8/26/2019,66XX S Rockwell St,4.88,4.54,5.11,6,6.07,7.69,9.27,15.1,19.3,20.9,9.14,3.49,,,,,
12/12/2019,66XX W Foster Ave,4.46,5.16,6.76,6.39,5.28,5.62,7.68,8.20,8.35,7.89,5.57,1.58,,,,,
6/17/2019,67XX N Ashland ,3.97,4.50,4.63,4.81,4.73,7.25,14,24.2,26.1,20.2,2.72,,,,,,
6/25/2019,67XX N Aveondale ,6.50,6.22,6.44,6.29,6.16,8.89,19.5,24.1,23,22.6,20.8,3.36,2.66,2.55,2.25,,
10/7/2019,67XX N Jean Ave,6.51,5.89,6.95,10.60,11.00,10.20,11.80,10.80,13.30,17.00,21.70,8.49,8.54,4.48,2.58,,
9/19/2018,67XX N Lightfoot Ave,6.19,7.91,8.72,8.82,9.16,9.1,8.84,14.4,21.9,23.1,27.3,4.12,,,,,
3/4/2017,67XX N Loleta Ave,7.88,8.87,9.69,10.6,11.2,12.4,12.9,15,19,20.2,13.8,3.33,,,,,
8/20/2021,67XX N Newgard Ave,8.60,10.00,11.00,11.00,14.00,13.00,13.00,12.00,13.00,10.00,9.00,8.50,8.40,7.90,7.60,,
11/1/2019,67XX N SiouX ,5.87,6.78,8.85,8.47,8.01,7.51,6.88,6.86,5.18,3.25,2.19,2.17,,,,,
10/18/2021,67XX N Whipple St,7.82,9.04,13.30,16.20,17.10,18.00,17.30,17.70,21.70,23.20,3.60,2.39,,,,,
1/12/2017,67XX S Kedvale Ave,4.03,3.30,3.35,2.95,2.84,3.93,5.06,5.03,4.54,4.23,3.62,1.43,,,,,
7/29/2021,67XX S Loomis Blvd,13.70,7.38,6.09,6.54,5.83,6.95,6.37,5.80,5.53,3.38,,2.62,2.48,,,,
10/2/2019,67XX S Morgan St,7.52,8.99,14.90,25.50,22.50,21.40,19.80,7.20,15.40,12.10,10.10,5.66,,,,,
2/10/2020,67XX S Normal Blvd,2.03,2.17,5.83,4.56,3.48,4.40,4.86,5.00,7.07,10.60,10.70,5.13,1.40,1.24,1.10,,
6/1/2019,67XX W 56Th St,2.95,2.74,2.9,3.18,5.34,5.69,6.89,6.44,9.89,12.5,21,6.41,1.99,1.78,1.7,,
9/30/2020,6808 S Marshfield Ave,3.44,4.67,6.70,7.57,7.70,18.10,21.10,18.20,18.60,19.50,3.41,2.76,,,,,
9/9/2019,68XX N Loleta Ave,5.19,8.64,9.96,10.60,10.50,10.30,10.50,9.90,10.40,10.30,9.99,9.47,7.51,3.76,2.27,,
4/23/2019,68XX N Loron ,6.55,4.11,3.41,3.14,3.09,3.05,3.26,3.38,3.66,3.76,3.23,1.87,,,,,
3/1/2022,68XX N Olcott Ave,7.86,8.48,8.62,8.70,9.52,9.40,10.00,10.30,11.00,11.20,9.25,2.54,2.28,2.11,2.02,,
6/3/2019,68XX N Osceola ,213.00,8.36,5.59,5.2,7.53,10.2,22.1,30.7,18,13.1,12.1,3.63,,,,,
1/16/2019,68XX N Waukesha ,6.02,6.02,6,7.5,7.34,7.61,7.5,7.66,7.37,7.06,6.22,4.1,,,,,
5/25/2018,68XX N Waukesha Ave,5.15,5.58,5.72,5.97,5.98,6.31,7.41,8.74,12.80,16.80,18.4,23.4,,,,,
1/4/2019,68XX N Wildwood ,3.23,5.01,6.61,10.1,11.9,10.5,10.2,9.84,9.46,10,9.76,9.73,9.78,5.49,1.94,,
8/27/2019,68XX N Wildwood Ave,4.45,4.66,4.52,5.04,4.84,4.77,5.78,10.3,16.2,17.8,5,4.37,,,,,
3/26/2019,68XX S Claremont ,2.48,3.02,6.25,16.3,17.1,16.9,19,7.62,3.22,2.16,1.68,1.18,3.36,2.89,2.6,,
5/17/2021,68XX S Constance Ave,<1,<1,<1,1.08,1.17,1.04,<1,<1,<1,<1,,<1,<1,<1,<1,<1,
6/18/2016,68XX S Constance Ave**,3.57,4.72,7.39,7.86,6.1,8.71,7.74,7.97,6.3,6.35,7.98,7.94,,,,,
8/20/2016,68XX S Constance Ave**,3.57,5.17,7.57,8.16,9.05,10.2,10.5,11.4,12.4,13.4,13.9,13.2,,,,,
5/18/2021,68XX S Harper Ave,12.40,20.00,24.40,28.90,27.10,25.10,21.20,19.00,15.20,15.10,,11.80,7.49,6.54,6.86,5.87,
10/20/2021,68XX W Higgins Ave,11.80,13.60,13.00,15.60,20.50,12.00,6.05,4.22,3.96,3.39,1.99,1.22,,,,,
12/4/2018,68XX W Highland ,6.59,8.80,7.53,7.26,6.7,6.15,7.22,11.8,14.5,15,22.4,2.21,,,,,
10/29/2016,69XX N Central Ave,7.02,10.60,10.5,15.6,21.8,20.3,16.7,13.7,11,7.47,1.68,1.15,,,,,
10/1/2019,69XX N Chicora Ave,5.41,5.51,5.83,5.76,5.58,5.94,16.80,21.20,18.10,16.90,16.40,3.93,,,,,
4/2/2019,69XX N Greenview ,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,,,,,
1/29/2020,69XX N Oriole Ave,4.16,7.44,8.02,8.69,9.32,9.54,9.30,8.55,7.13,5.23,1.43,1.28,,,,,
5/13/2019,69XX N Tonty ,4.57,1.50,1.11,1.3,1.32,3.95,7.98,14.6,15.9,10,1.35,1.05,<1,<1,1.03,,
1/14/2020,69XX S Karlov Ave,2.43,2.60,5.46,7.73,3.95,4.30,4.89,8.42,9.05,6.32,4.12,1.82,,,,,
8/9/2021,69XX W Hobart Ave,7.10,15.00,20.00,20.00,19.00,16.00,16.00,15.00,16.00,15.00,,7.00,5.00,,,,
3/1/2022,69XX W Hobart Ave,4.60,5.97,5.61,6.97,8.80,8.72,8.50,7.77,6.97,7.19,7.64,3.30,,,,,
11/15/2021,6XX E 100Th St,15.50,10.80,13.00,10.90,11.10,11.80,15.90,20.90,28.00,27.50,23.60,6.50,5.54,5.84,5.45,,
9/27/2021,6XX E 33Rd Pl,4.80,4.90,6.00,7.80,9.30,10.00,9.50,9.20,9.00,9.30,,7.40,3.60,3.20,2.90,,
11/7/2018,6XX E Groveland Pa,8.98,7.80,8.55,10.1,14,18,22.3,22.3,20,18,,11,,,,,
3/30/2022,6XX N Pine Ave,17.60,18.50,19.40,20.60,13.00,11.60,10.90,10.40,9.50,9.28,,8.05,7.55,11.50,7.05,,
6/21/2021,6XX N Pine St,15.00,18.00,21.00,18.00,19.00,18.00,15.00,14.00,19.00,15.00,,12.00,8.90,7.10,5.90,5.30,
6/11/2021,6XX N Sawyer Ave,4.78,6.15,9.50,9.56,9.44,8.68,8.23,7.40,6.90,6.07,,4.73,1.52,0.34,1.41,1.18,
11/7/2019,6XX W 129Th Pl,9.08,6.95,6.26,9.31,7.92,8.55,9.14,10.4,15,15.3,14,6.11,2.98,2.77,2.58,,
12/5/2018,6XX W Arlington ,2.66,3.08,3.77,3.97,4.14,4.73,4.64,4.57,4.75,4.84,11.6,9.58,1.77,1.15,<1,,
3/6/2020,6XX W Deming Pl,9.61,12.00,20.20,24.50,26.50,25.00,25.10,22.00,22.70,22.70,18.70,7.33,5.53,4.63,4.14,,
8/8/2019,6XX W Oakdale ,9.17,9.52,16.3,24.7,26.7,26.4,25.2,24.8,24.9,23.5,20,4.68,,,,,
7/27/2021,70XX N Greenview Ave,3.30,4.00,4.10,4.20,11.00,12.00,8.80,8.50,8.50,9.40,,4.90,2.10,,,,
10/28/2019,70XX N Mason ,3.79,2.71,2.77,4.17,3.3,4.31,7.15,24.7,31.6,28.7,36.2,2.82,,,,,
10/23/2019,70XX N Mason ,4.18,13.8,7.24,11.5,18.6,19.4,15.6,13.9,9.69,5.24,1.74,1.65,,,,,
8/4/2018,70XX N Mcalpin Ave,3.69,4.84,4.92,4.9,5.53,6,5.53,6.64,6.49,6.8,17.8,18.4,,,,,
8/22/2019,70XX N Tahoma Ave,5.62,5.93,8.66,10.5,9.48,12,10.3,16.7,20.6,20.2,15.5,1.87,,,,,
5/19/2021,70XX S Eggleston Ave,20.00,25.00,37.00,26.00,31.00,38.00,35.00,37.00,37.00,36.00,,11.00,8.30,7.20,6.80,6.50,
8/1/2019,70XX S Washtenaw ,13.5,2.92,3.03,6.49,7.87,8.11,7.48,6.44,5.89,4.94,2.68,2.49,3.25,2.49,2.14,,
